,articleId,title,subtitle,productType
19290,-7907362661648282878,vidaXL Business Herrensakko Größe 54,,suit
19291,-8289896490731747133,ESPRIT HERRENANZUG - Gr. 50,,suit
19292,2719408639299393696,combi short noir,,suit
19293,-6029603807926659936,Admise Paris Anzug business 36/S,,suit
19294,-6712529289165415867,Deux-Pieces Gr.36 gemustert,,suit
19295,-3476560755014973538,Blauen Hosenanzug mit roten Blumen,,suit
19296,1789239607479147420,Blazer Angelico hellgrau Gr. 52,,suit
19297,-7730615040555241240,Ensemble 2 pièces noir et blanc,,suit
19298,-6335382186128173157,Benzinhahn M12 180° Anschluss,,tank
19299,-7797553559934822459,Mofa Tank komplett,,tank
19300,-6117560421691119763,IBC Container,,tank
19301,-8199661043264937319,Benzintank Condor A350,,tank
19302,9124203802431504194,Garantia Re­gen­was­ser­tank Top Tank,,tank
19303,-7909774609612481055,Bouchon essence,,tank
19304,6569813825893197859,1`650 Liter Wassertank für Tränkefass,,tank
19305,8035822190024030997,Dieseltank 2000 Liter,,tank
19306,2827118555467921756,Jobo film developing tanks,,tank
19307,263309736724416017,Oeltank 2000 lt,,tank
19308,-8993965279546820335,Benzintank Rapid,,tank
19309,9090815754535596848,FIBERGLASBECKEN -  FIBERPOOL,,tank
19310,-8925106866000639723,Wassertank 1000l / IBC 1000l / CUVES,,tank
19311,7928392284275659050,Royal Enfield Benzin Tank Typ J2,,tank
19312,3393796983008399049,Tank zundapp reservoir puch Sachs,,tank
19313,-7595533360117338570,Kunststoff Behälter / Tank 800 Liter,,tank
19314,-5048810672318735757,Jobo film developing tanks,,tank
19315,-258793741190844783,Tank deckel Alu. Oldi,,tank
19316,-1590930444513533161,Posten Benzinhahnen zu MAG Motoren,,tank
19317,-6059117292650351926,Speidel Fd Tank 240l mit Kühlmantel,,tank
19318,6423912902294045495,Tankanschluss zu Wassertank,,tank
19319,-7982375289159172915,"Benzinhahn M12, 90° Anschluss",,tank
19320,2284280052038962589,A334-Tank massiv,,tank
19321,1580967102846165605,Hercules Tank,,tank
19322,8655362393752660448,Reinigungsgerät für Tanks,,tank
19323,-632987658318051742,"Spülbecken, Tank, Chemie, rostfrei",,tank
19324,-4807447304961032689,Wassertank 1000l / IBC 1000l / Cuves,,tank
19325,2871037920167128174,Sachs Tank Sachs puch reservoir,,tank
19326,-3445844510092738677,Silo Stahlsilo,,tank
19327,-1747330435960876333,Wassertank,,tank
19328,-6406395017563842955,"IBC Schwanenhals 1/2"" Auslaufhahn Tank",,tank
19329,3053781144564193343,Tank Gilera,,tank
19330,-721879143308854082,Wassertank IBC  1000 li Region Bern,,tank
19331,6578859824982970535,Tank aus Aluminium/Alucontainer,,tank
19332,687564246186433808,Tank für Kreidler Flory,,tank
19333,-6141672052684823222,Polyester Tank,,tank
19334,-3232144361430266386,Chromstahltank 4'300 L - Spirituosentank,,tank
19335,-3338752595636386970,Tank Wassertank extra stark 2 cm dick,,tank
19336,2857596156601807616,Dieseltank Bauer MD800-A,,tank
19337,-3253698246491070168,Tank Condor 20er jahre,,tank
19338,2263643393291540441,Milchtank,,tank
19339,3507970707867523397,Flüssigkeitstank,,tank
19340,-2436166230368881197,Tank Jamaha FJ 1200,,tank
19341,-826385876777146208,Bouchon de réservoir Yamaha XT,,tank
19342,6321091719676027589,DKW sachs MofaTank,,tank
19343,-1346848344590579198,"Solexine Bidon mit Halterung, Solex Velo",,tank
19344,3507970707867523397,Flüssigkeitstank,,tank
19345,-2918436537845431142,Tank für Sachs Turbo,,tank
19346,-858852149288756414,Ecotech Marine RMS XR15 Tank Mount Kit,,tank
19347,-4787504077506556667,Tanksäule 2Takt,,tank
19348,1158948779928832341,zündapp belmondo tank,,tank
19349,-3106784154683982517,Chromstahl Tank / Wanne,,tank
19350,-4728466647633481869,Condortank für 20er 30er Mottorrad,,tank
19351,-541783904549907608,Tank Reservoir Sachs puch belmondo dkw,,tank
19352,7535732338038566487,Neuwertiger Tank für BUCHER Balkenmäher,,tank
19353,5312505293209057673,1000 Liter Tank Grau,,tank
19354,-5322794900434023496,"Sonnenschirm Canopy für Garten, Camping",,tent
19355,991155906823624318,vidaXL 4-Personen Zelt Blau,,tent
19356,3438650496709681753,Vorzelt-Erker Outwell Ripple-Serie,,tent
19357,8680342365654662469,Familienzelt Kuppelzelt Campingzelt 6,,tent
19358,5089799182613515213,Autodachzelt,,tent
19359,3073274106053868624,2-3er Zelt,,tent
19360,-1169928269767277448,Vorzelt Freestander Cumulus LOW Modell,,tent
19361,-7428546607076458545,5-Personen-Zelt Robens Lookout 500,,tent
19362,7806450395891677034,Rund Pavillon 3.5x3.5m rot wasserdicht,,tent
19363,5133054563728278649,Trekkingzelt Robens Arrow Head,,tent
19364,5592339857312358063,Zelt Camping 4 Pers Bestway Traverse X4,,tent
19365,8671820905522978941,Zelt Camping 4 Pers Bestway Traverse X4,,tent
19366,-2195667301477128203,Außen Strandzelt Zelt wasserdicht,,tent
19367,6776579171302749973,"Tunnelzelt Outwell Dayton 5, SALE!",,tent
19368,-880417064283861800,Igluzelt / Tunnelzelt,,tent
19369,45407722700858738,Zelt 4 Personen - Fun Camp in Tunnelform,,tent
19370,-6006855301802435669,Vorzelt zu 540er Wohnwagen,,tent
19371,2599662832969559050,"Zelt, Hauszelt für 4-5 Personen",,tent
19372,-7492820890424314876,Pop-Up Strandmuschel Jasmin - grau/grün,,tent
19373,4817034071022334010,Tente Vaude Campo Compact 2p Terracotta,,tent
19374,-5206932094947386910,"Vorzelt Brand Palazzo 280, Gr. 9",,tent
19375,-1072934764223649850,Campingzelt 2 Personen - ORANGE,,tent
19376,3473838330578897900,"Vorzelt Isabella Ambassador Dawn, MF G18",,tent
19377,2224863342563848725,Vorzelt Riogrande 280 Gr.16,,tent
19378,2295709650483079117,8 Personen Bell Zelt Glamping Zelt,,tent
19379,6521333398020344106,vidaXL Campingzelt 9 Personen Stoff,,tent
19380,5188656641538262108,"DWT Cortina II, Gr. 3, 28 mm Stahl",,tent
19381,-8214002455601691533,Durban 6 er Zelt,,tent
19382,3920225999694718930,Wohnwagen Vorzelt Herzog Super Camp,,tent
19383,-5624450164573413384,Fiamma Vorzelt Privacy Room Light 350 L,,tent
19384,2372433366237978058,DWT Buszelt Picco,,tent
19385,-5415824512980134583,"Busvorzelt DWT Pegasus Air, NEU 2019!",,tent
19386,-1539260952720458014,Campingzelt Tunnelzelt grau,,tent
19387,-991504552205285961,Tente Easy Camp Image Man 2 places,,tent
19388,4296116646500661613,Tente abri de plage auvent pop up,,tent
19389,8601812101131301666,Sommermatte Light Iveco 2007 - 2014,,tent
19390,-5581360008519459724,Sommermatte Light Ford ab 2015,,tent
19391,2241752071220873612,Automatisches Zelt 3-4 Personen - ORANGE,,tent
19392,-8533825110755542212,skandika Nimbus 12 Personen tente,,tent
19393,-6048697333497067704,CampFeuer® POP UP Zelt Wurfzelt,,tent
19394,9070552522462769394,vidaXL Tente de camping 390x330x195cm,,tent
19395,854411598971846123,TREVOLUTION SC ZELT ARUBA,,tent
19396,9142366676703086364,Pop-Up Strandmuschel Jasmin - grau/grün,,tent
19397,-6381351056003256528,Automatisches Zelt 3-4 Personen - ORANGE,,tent
19398,423242465540967176,Steilwandzelt Coleman Cortes Octagon 8,,tent
19399,3191952999531721715,vidaXL Campingzelt 6 Personen Stoff,,tent
19400,-1811688945830142777,Zelt Double Dreamer - bis 4 Personen,,tent
19401,-1495560011962069488,Campingzelt Outwell Rock Lake 3 ATC,,tent
19402,6605179181027105976,"Kabine Zelt für Dusche, Garderob… - BLAU",,tent
19403,5503845315308761546,"Vango Alpha 300 Zelt, 3-Per­so­nen green",,tent
19404,885421488556202642,Grosses Zelt,,tent
19405,1137260222326792362,Caravan-Vorzelt Isabella Minor Dawn,,tent
19406,-7486901091810322312,Tente tunnel pour 4 personnes,,tent
19407,-7545555007318362440,Vorzelt DWT Fortuna II 2,,tent
19408,7583503370338053570,Pop-Up Strandmuschel Jasmin - blau/gelb,,tent
19409,-4323068581640666301,Vorzelt,,tent
19410,3216783592817620356,Pop-Up Strandmuschel Jasmin,,tent
19411,-2979590771735503619,MSR Freelite 1 Ultralite tente vert/rou,,tent
19412,-7301128259840173147,Auvent,,tent
19413,-7484797852792421351,Growzelt Komplett,,tent
19414,-4103201551326077221,1 Michelin Primacy HP 215/55/16 97V,,tire
19415,-2655050916549889688,Sommerreifen Michelin 205/65/15 94H,,tire
19416,1964544441024777701,Sommerreifen Continental 235/35/19 91Y,,tire
19417,-5624116922624573527,4 Sommerreifen gut erhalten,,tire
19418,-2294499949587605750,Pirelli 215/55/16 97V,,tire
19419,-3351400861582669880,Gomme estive 215/65R16,,tire
19420,-1262007369372735540,Kormoran 185/55/15  Produktion Michelin,,tire
19421,-2984252243835897705,Sommerreifen FIRESTONE 175/65/14 86T,,tire
19422,3071521433541723183,3 Stk 205 45 17 Bridgestone Sommerreifen,,tire
19423,-2119316289661018982,Sommerreifen Bridgestone 195/55/16 91V,,tire
19424,4233048940123372085,Winterreifen Pirelli 175/65/14 82T,,tire
19425,3743769164230659020,Smart For Two Sommer Reifen Satz,,tire
19426,1140697745355081883,4 stk. Continental 235/45/17 Conti Seal,,tire
19427,-8348263492072911035,Winterreifen GOODYEAR 175/65/14 82T,,tire
19428,8105800156721785495,Winterreifen Pirelli 225/50/17 94H,,tire
19429,-3132155485592768329,4x Michelin 195/65 R15,,tire
19430,8539325148138736476,4 Sommerreifen 235/60 R18 103W Michelin,,tire
19431,-7724548606616443347,Winterreifen Semperit 255/35/19 96V,,tire
19432,1909347777290819742,Sommerreifen Firestone 225/50/17 98Y,,tire
19433,-6801221072093559911,4x 205/50-16 87W,,tire
19434,8757545799974168778,Pneu 540/65R24 600/65R34,,tire
19435,-5875210042498161676,Winterreifen FIRESTONE 195/65/15 95T,,tire
19436,-7577858865961464155,Sommerreifen Nexen 255/35/19 96Y,,tire
19437,-1317287570304745031,Vredestein 205/45R17 88Y Sommerreifen,,tire
19438,-3201797357570960736,Coleuse super 8,,tool
19439,9026966550215112344,Clip-Entferner-Satz - 5-tlg. - BGS,,tool
19440,-4723349234960792606,Bohr-mikrometer 55-110mm,,tool
19441,2188278054435860978,DeWalt DCD 796 Schlag­bohr­schrau­ber,,tool
19442,-6638664825540434534,Dremel Multi für Bastler,,tool
19443,8549932062389231324,Pinces pour Schaublin ou Acierra W 15,,tool
19444,-8961590274431108823,Abdrück-Satz für Turbolade-System,,tool
19445,-3175322275879872022,Werkstattwagen DW7 XL | blau / schwarz,,tool
19446,-5766140281055578031,Schleifteller diam. 250 mm - K 150  (...,,tool
19447,8998112510156604961,Multifunktionswerkzeug  Hammer Strahlen,,tool
19448,2816646522944507703,KUKKO 24B Abzieher Satz; 14-teilig,,tool
19449,890348996157146740,Güllenschlauch mit Bauer anschluss,,tool
19450,1839909689526268486,Armee Messer von 2004,,tool
19451,-5023299400739011684,5 Stück Torx Einsätze TX10,,tool
19452,6317384197158885043,Hand Werkzeuge,,tool
19453,-7327222381591414723,Grenzrachenlehren,,tool
19454,7924494657294976010,Fein Akkuschrauber,,tool
19455,6605679395460947005,Taschenlampe Walther Pro TGS40,,tool
19456,1021248222617308848,Bahco Multitool und Miniratsche-Set,,tool
19457,3695676236758123980,"Gewinde-Reparatursatz - M16 x 1,5 - 1...",,tool
19458,100460386859767794,Flex POLISHFLEX PE 14-2 150 Set,,tool
19459,-5171450715321687184,Neu! DeWalt Multifunktions-Werkzeug,,tool
19460,-2621560616468154095,Spannzangenfutter 5C mit Aufnahme D1-...,,tool
19461,7945630119259110893,Spannset 2 Stk,,tool
19462,-1568352792145722229,Glassauger,,tool
19463,-3609533777739333249,15 tarauds longs et normaux,,tool
19464,7662098129245063247,Diamantbesch. Rundsägeblatt für,,tool
19465,753368905219784276,"Schleifvlies 40 x 760 mm, fein (5 Stk...",,tool
19466,1305567556281561449,Argon - Manometer,,tool
19467,-6068351415045224042,Stirnlochschlüssel-Satz - verstellbar...,,tool
19468,-6254171832161841227,Bockrollen 125,,tool
19469,-3051562548907545740,MAKITA Werkzeugzubehör 100-tlg Set,,tool
19470,3582694241856524426,Netzschaltgerät Kosmos,,tool
19471,-3586657318811261459,Zarges Caisse aluminium K470 - 40564,,tool
19472,-7833547748223347015,Stahlwille 21TX/4 Torx aussen Schlüssel,,tool
19473,-519798801743369932,Rund und Flach-Techsel,,tool
19474,-2451215610990481787,Haarschneidegeraet Carrera,,tool
19475,-510881943341628351,"Einhell Fülldraht 0,9 mm (1576250) 800 g",,tool
19476,-7201598553551607154,Baier Diamantfräse BDN466/6,,tool
19477,-3694053924430760096,Kraft-Steckschlüssel-Einsatz Sechskan...,,tool
19478,-2741317816041133232,30tlg Diamant Fräser Set für Dremel,,tool
19479,-8850781755152605750,Markwell MPL3 Heftzange + 5000 Klammern,,tool
19480,1738105342964555974,Drechselwerkzeugset,,tool
19481,4464098707694062519,Kopierfräse Bründler,,tool
19482,5515488532872948745,Metabo Metaloc hoch,,tool
19483,5519331580965348572,Festool RENOFIX RG 150 Renovierungsfräse,,tool
19484,-5403263187485924241,Arbeit seil spannset 2 m,,tool
19485,4804860498705979929,"Maschinen-Reibahle Ø 3 H7, HSS",,tool
19486,-1346389165664324470,Papierschleifband 2600 x 150 mm - K 1...,,tool
19487,-8180493615080580360,AKKU Schrauber Bohrmaschiene - gut,,tool
19488,-3807037189447028589,BGS Zylinderkopf-Reparatur-Systemablage,,tool
19489,2608637579599768943,Makita Schlag­schrau­ber DTW450RTJ,,tool
19490,-7109784392901504288,Engländer antik sehr guter Zustand,,tool
19491,6495909175761417013,Moderne Vase von LEONARDO,,vase
19492,-3038522856454775017,"Kristallvase , Vintage",,vase
19493,6689245700658150365,Vase Turis Crown,,vase
19494,-5168007435524646273,Nazareno Picchiotti Deruta Vase,,vase
19495,9146351813911310691,Vase,,vase
19496,-154616037901836895,Aufbewahrungsbox luftdicht D 9 x H 4.8cm,,vase
19497,-4127238634858267773,Vase Hadeland Norway,,vase
19498,-881880468929404176,Vasen,,vase
19499,2363304666927712751,beau petit vase cristal de DAUM FRANCE,,vase
19500,-573086689534029644,3x BEAUX VASES SIGNÉS,,vase
19501,-4514406887483460677,12 x Glas / Vase / Schale,,vase
19502,3007111521622394614,Glasvasen,,vase
19503,1201694960974566152,2 riesige Keramik Vasen 34 cm und 53 cm,,vase
19504,-1304679197566593487,Kupferkessel,,vase
19505,-8392502231211712238,Grosse Vase St. Prex,,vase
19506,3899628529057054446,"Vase ""Texas Flower"" (24,5cm)",,vase
19507,1297833104425768148,beau vase 1900 irisé d'époque,,vase
19508,-3229528297034856619,Vasen,,vase
19509,-5480949144184908376,2 gewellte Flaschen,,vase
19510,-9124843993549021543,Blumenvase,,vase
19511,2557719956686874974,Vase String Visible 26cm,,vase
19512,8024801107525303027,handgemachte Blumenvase aus Glas,,vase
19513,3601637979172330605,Vase,,vase
19514,-2196880330627905502,Schöne blau graue Keramikvase,,vase
19515,-227419721598862335,Vase Bubble grün 40cm,,vase
19516,-4041074137624692650,Kupfervase,,vase
19517,-3724889445148295072,Rosenvase aus Bleikristall 24cm,,vase
19518,5692761096846654470,Dekovase,,vase
19519,-1546216878687342565,2 Windlichter,,vase
19520,-3418965070894894650,Antike Jade Phönix-Vase - Kaiserin,,vase
19521,-6138163103107013833,NEU Schale ENGELSFLÜGEL,,vase
19522,2798261144269173982,Design Azurene Vase Lollipop 1980er,,vase
19523,204954152889683752,Tempelvasen / Paar,,vase
19524,5542964534209395848,Vase,,vase
19525,8430080264273407616,Vase Vulcano Asymmetric Oval 12cm,,vase
19526,-4182270042617420499,WELLNER TEEKANNEN 2 Stück,,vase
19527,129174036734588187,Aluminium-Vasen 2 Stück,,vase
19528,4249708807733140426,Vase (n°2),,vase
19529,-5698945180425812667,"Glas Vase, Baccarat wie NEU",,vase
19530,-8825187987353315015,Vase der Keramik Landert,,vase
19531,9218921279175520305,Vase Rose Multi chromé PM,,vase
19532,-7669334950003508982,Pflanzentopf Metall weiss Emily 3P,,vase
19533,3032639674065500134,Kleine Vase aus Terrakotta,,vase
19534,-8279903865693674639,Vase Casilla 35cm,,vase
19535,-2248640117289422179,Vasen kleine,,vase
19536,8266449049200995870,Vase Vista Mare 24cm,,vase
19537,-7182356537942516073,Vase Blobb Purple,,vase
19538,-1180926216466973554,Wandteller decor a la main limoges V,,vase
19539,4745625148407901097,Kupfer Schüssel,,vase
19540,5060788577375693377,Vase Marron - Collection Ellegance by Ho,,vase
19541,8549219433309104744,Vase,,vase
19542,4070338509056441590,Glas Schwan Handarbeit,,vase
19543,2219781685383500383,Vase,,vase
19544,975036881701908553,Vase LINARI FAENZA,,vase
19545,-5993012175756042027,Blumenvase,,vase
19546,-3400597802320859097,Grand vase Atelier Poterie de Gruyère,,vase
19547,-2351487152521028152,"Rarität Porzellan-Vase""Langenthal""Kobalt",,vase
19548,1152785921780572284,Vase Blister carré 40cm,,vase
19549,-7040142199575251295,Vase,,vase
19550,4895243799937595847,Steingut.Pot en grės,,vase
19551,8947967041376517959,KRISTALLVASE MIT SCHLIFF BLUMENVASE,,vase
19552,8921265828659484521,Vase Barfly Brown 14cm,,vase
19553,-2752107400089280518,Silberne Deckenlampen,,vase
19554,5676181347541147507,Fusschale Glas Tulpen,,vase
19555,5115333418754489481,Herend Vase,,vase
19556,4626262741333390773,Glas Vase,,vase
19557,-2414611286281742817,Toller Kaffekrug,,vase
19558,4653884924611810484,2 Vasen Designer Stücke,,vase
19559,1432177553974592998,Dekorations Ständer,,vase
19560,9063376622315772142,Gilet Bonita Gr. 46,,vest
19561,-5477100676302919686,Strick Gilet mit Bluse,,vest
19562,-7779722115209751206,Coat Concept Paris Wildleder Gilet/ NEU,,vest
19563,-2187349940368245641,Helly Hansen Gilet,,vest
19564,951904951928532163,"Gilet/Weste Gr, 98",,vest
19565,-8501348850606783288,Gilet blanc taille XS,,vest
19566,6474038218006368659,Kunstfellgilet,,vest
19567,-3812601608492358029,veste gilet homme,,vest
19568,-3662417433798555478,Gilet fur Herren. new.XS. nie benutzen,,vest
19569,-7491060126112030086,SALE!!WARMER PULLUNDER GR.M/L,,vest
19570,5097771704022581158,"Winterweste ABERCROMBIE & FITCH, S",,vest
19571,160962914760558971,MICHAEL KORS WOLLGILET,,vest
19572,5009233248196240203,Helly Hansen Daunenweste Gr. L,,vest
19573,-8148931954747169554,FRANKWALDER 38 M GILET TAUPE ELEGANT TOP,,vest
19574,-5982778295991513827,Hackett Daunengilets,,vest
19575,-4370825064120168691,Gillet Leder schwarz,,vest
19576,-3992270317984239218,BRIONI CASCHMERE WESTON NEU!,,vest
19577,-8433029008851842875,3 Weste gr.S/M,,vest
19578,5539421434146797959,Steppweste XL,,vest
19579,-5318404317881456280,Tally Weijl Fransenponcho,,vest
19580,-5478360950374725382,SEXY WOMAN Gilet Gr. L,,vest
19581,7148774226768234320,"Damengilet, Gr. L",,vest
19582,3873923558198728784,Coole Marken Weste in 44 - neu !,,vest
19583,7639473993928361500,Trespass ARETHA - FEMALE CASUAL GILET,,vest
19584,-8054379961927009354,Gudrun Wollpullover 38,,vest
19585,-397038187823691548,jaquette Gant,,vest
19586,6205008905160522556,GILET MIT SAMTSTRUCKTUR CA.GR.L,,vest
19587,6316350739279444913,Herren gilet Gr. 52,,vest
19588,-8501348850606783288,Gilet blanc taille XS,,vest
19589,-4255980233150974691,Gilet  - fourrure naturelle t.S,,vest
19590,-2657525970848466603,"H&M Kimono, Gr. 38-40",,vest
19591,-2507633661798828937,Street One Gilet Grau Grösse 38,,vest
19592,7008571792401687537,Herren Daunen Gilet Patagonia,,vest
19593,-7663355080632832651,Weste Luxuslabel Façonnable UVP 350 chf,,vest
19594,-7756498309085549059,Damenweste aus Leder -Caractére,,vest
19595,-176688975992045052,"Herren Daunen-Gilet, Grösse M",,vest
19596,2650606899570739069,Lange Merinoweste * Gerry Weber *,,vest
19597,5339038695623736909,Merinowolle 56,,vest
19598,1469698202602577194,NILE GILET GR.L **NEU**,,vest
19599,7381969772718119769,Jaquette Diesel taille M,,vest
19600,-8849233169155193909,Strick Gilet gepflegt Grösse L dehnbar,,vest
19601,-8006599685885768939,Gilet BRAX 46 /Soie/Merino / cachemire,,vest
19602,9216846541163233520,"Weste Andrews Casual Active, Grösse M",,vest
19603,-6388984548656920254,Chicorée;schwarzes Gilet mit Kapuze Gr.M,,vest
19604,3815080110566694085,Cardigan mit Spitzen,,vest
